barcode	plateRow	plateColumn	numcells	Nuclei DAPI - Intensity Nucleus EGFP Mean - Median	Nuclei DAPI - Intensity Nucleus EGFP StdDev - StdDev	Nuclei DAPI - Intensity Nucleus EGFP Median - Median	Nuclei DAPI - Nucleus Area [µm²] - Sum	Nuclei DAPI - Nucleus Roundness - Sum	Nuclei DAPI - Nucleus DAPI SER Saddle 0 px - StdDev	Nuclei DAPI - Nucleus DAPI Haralick Homogeneity 1 px - Sum	Nuclei/Median_GFP	Number of Analyzed Fields	concenctration	treatment	hitscore	Nuclei DAPI - Nucleus DAPI SER Saddle 0 px - StdDev.bscore	Nuclei/Median_GFP.bscore
001AL100205B-KI_1_1	6	10	8202	1295.23226744	115.996866516	1303	2057082.64856	7719.51958592	0.0040069975819	3994.33953397	6.29470452801	9	0.37 uM	library	6.51281103029559	-0.0295270346734264	-1.00947574947449
001AL100205B-KI_1_1	6	11	9837	1290.02369668	107.785106328	1297	2460755.39031	9264.48535215	0.00438003686011	4919.30709996	7.58442559753	9	1.1 uM	library	2.31367771635623	-0.0063804097826795	1.63202210906543
001AL100205B-KI_1_1	6	12	8269	1347.21757322	128.03278409	1356	2054387.54439	7796.77831499	0.00427499511193	4008.50372867	6.09808259587	9	0.37 uM	library	1.72567122490658	-0.0115245433801487	-0.842979849341225
001AL100205B-KI_1_1	6	13	8104	1244.38157161	111.044997131	1255	2028909.33965	7629.72079478	0.00448722238489	3918.27511467	6.45737051793	9	1.1 uM	library	-10.8669351857312	0.000934300913977804	-0.701561446027988
001AL100205B-KI_1_1	6	14	7857	1199.625	132.240550352	1209	2011752.21971	7399.13142838	0.00482435604491	3809.31150122	6.49875930521	9	0.37 uM	library	-10.5170074095696	0.0159496037890768	-0.0390197024386079
001AL100205B-KI_1_1	6	15	7954	1264.05461538	141.753130975	1273	2107964.08442	7499.43857194	0.00461582282982	3937.51882473	6.2482325216	9	1.1 uM	library	-3.37304810720166	-0.00352518431387887	0.0416564721653767
001AL100205B-KI_1_1	6	16	8265	1299.10309278	125.548969695	1306	2220777.67244	7796.17062976	0.00398745337934	4183.05973894	6.32848392037	9	0.37 uM	library	4.97248967769379	-0.0386084642760482	0.109866384956471
001AL100205B-KI_1_1	6	17	8910	1398.61361241	130.487752996	1410	2139169.87877	8413.09230062	0.00405947379032	4301.31892657	6.31914893617	9	 	no inf	-5.91521747648534	-0.0258753361004861	0.0233930981830932
001AL100205B-KI_1_1	6	18	7177	1365.28027682	136.208373571	1374	1863172.27125	6754.38639887	0.00479696593908	3491.40858482	5.22343522562	9	 	no inf	-1.33419951184907	0.0119543607023900	-1.63625713253181
001AL100205B-KI_1_1	6	19	587	1528.62280702	321.935586478	1537	135281.9967	571.174375638	0.00545302354323	199.227228805	0.381912817176	9	1.1 uM	library	4.34613493680177	0.0418546585463483	-9.40398391317652
001AL100205B-KI_1_1	6	20	889	836.979865772	105.917831092	837	257883.58748	827.955634656	0.00554730029984	405.056837958	1.06212664277	9	0.37 uM	library	-56.2265229011461	0.0855556629444381	-8.50244794305888
001AL100205B-KI_1_1	6	21	8672	1159.0043023	105.748678648	1165	2345632.41765	8139.65163716	0.00431446978167	4476.68576454	7.44377682403	9	1.1 uM	library	-22.3458445188135	0.00069447731847131	2.39182295587104
001AL100205B-KI_1_1	6	22	8131	1114.66415094	114.460413687	1115	2958701.53423	7482.27811312	0.00345006991391	4709.71190041	7.29237668161	9	0.37 uM	library	-27.1873110109125	-0.02401908264405	1.53422156316645
001AL100205B-KI_1_1	7	3	6912	1107.21858673	107.839356211	1112	1952321.81872	6523.38093605	0.005027671187	3408.8623492	6.21582733813	9	250 nM	18858	-47.3696751236857	0.00333033713552149	0.189594888419588
001AL100205B-KI_1_1	7	4	8440	1316.93168012	120.439512823	1327	2227877.4765	7954.35663888	0.00529633311227	4141.76072342	6.36021100226	9	1 uM	Staurophorin	-28.3920851808936	0.0384338799732388	0.160315587497657
001AL100205B-KI_1_1	7	5	8289	1233.56	125.357250319	1235	2950442.59862	7612.5574305	0.00349582362649	4826.70493965	6.71174089069	9	10 uM	library	-14.9190668768081	-0.0908212350975083	0.753534400250826
001AL100205B-KI_1_1	7	6	8920	1329.81627654	122.732783724	1336	2540984.06406	8317.76034418	0.00393851519575	4772.88833082	6.67664670659	9	3.3 uM	library	-18.5989009795487	-0.0445192910549191	0.810556395403413
001AL100205B-KI_1_1	7	7	7741	1376.38235294	124.872067224	1385	1972846.83238	7294.36342831	0.00473057065712	3765.18179376	5.58916967509	9	10 uM	library	-9.18440574144726	-0.0109303619553255	-0.414343093620648
001AL100205B-KI_1_1	7	8	8950	1598.43525287	134.481841519	1609	2164462.62246	8428.96122871	0.0045808047239	4358.13778897	5.562461156	9	3.3 uM	library	8.0339582581762	0.00223086323059905	-0.0611990058316999
001AL100205B-KI_1_1	7	9	7719	1121.98947368	93.6513788944	1131	1992991.05899	7297.79604058	0.00501387804069	3735.43638673	6.824933687	9	10 uM	library	-41.6653730191334	0.0195730278353766	2.54389356029557
001AL100205B-KI_1_1	7	10	9471	1562.55729167	124.638635394	1577	2266629.95711	8958.42066097	0.00473335898694	4541.90208974	6.00570703868	9	3.3 uM	library	-0.616767678531427	0.0192969617539824	0.816401615747453
001AL100205B-KI_1_1	7	11	9081	1639.27932961	160.130990427	1652	2229119.47362	8559.81619612	0.00475649211021	4373.13514632	5.49697336562	9	10 uM	library	3.46732088708082	0.0155480044031574	0.458409733150913
001AL100205B-KI_1_1	7	12	7819	1838.73988439	169.803527808	1853	1950733.56187	7389.33129923	0.00455014696877	3766.92395636	4.21964382083	9	3.3 uM	library	17.4005181844747	0.00261717226864239	-1.66799645311990
001AL100205B-KI_1_1	7	13	7627	1684.92424242	188.453622412	1701	1986267.1095	7181.07891195	0.00462898718701	3775.28278075	4.48383303939	9	10 uM	library	-0.407450150325166	0.00482320320257529	-1.68518509105721
001AL100205B-KI_1_1	7	14	7783	1782.08653846	164.678018605	1796	2040958.38881	7332.2235918	0.00470178565243	3834.16553856	4.33351893096	9	3.3 uM	library	14.3614194161670	-0.000479653135401815	-1.34236830657545
001AL100205B-KI_1_1	7	15	7280	1982.9508698	177.951540818	2003	1908407.99659	6875.25472218	0.0044766747281	3544.17934315	3.63454817773	9	10 uM	library	36.1288445058914	-0.0212286890215031	-2.00961369735935
001AL100205B-KI_1_1	7	16	6245	1752.14029851	142.558486802	1766	1648225.87591	5893.53478727	0.00400252315547	3065.22884961	3.5362400906	9	3.3 uM	library	16.8636426922816	-0.0444579916863979	-2.23920796804819
001AL100205B-KI_1_1	7	17	9282	2159.43355482	222.81402623	2179	2241812.70398	8735.47187034	0.00430695481143	4565.47942069	4.2597521799	9	10 uM	library	37.5748930786141	-0.0138605428494930	-1.10342793549049
001AL100205B-KI_1_1	7	18	9510	1999.33220211	152.998532495	2020	2302548.23777	8979.51313022	0.00474754429994	4614.28915407	4.70792079208	9	3.3 uM	library	29.5776852261535	0.001147692244987	-0.188168117644878
001AL100205B-KI_1_1	7	19	7526	1701.85420436	162.432290267	1719	1929871.16694	7120.30212186	0.00449275478363	3703.09503218	4.37812681792	9	10 uM	library	-12.1915476352197	-0.0389643926370218	-0.431166678543164
001AL100205B-KI_1_1	7	20	8883	1886.9147541	168.047777461	1906	2195150.50696	8388.75474406	0.00511456795971	4354.49827813	4.66054564533	9	3.3 uM	library	17.9421872078482	0.0452857674560076	-0.193079161076944
001AL100205B-KI_1_1	7	21	8043	1719.5122807	154.654365629	1735	2282526.33653	7545.73036445	0.00427889225285	4179.1023276	4.63573487032	9	10 uM	library	0.794128332202382	-0.00904806179334529	0.0164002552736868
001AL100205B-KI_1_1	7	22	9411	1745.8	171.263358115	1752	3098910.08665	8659.37285451	0.00359341691039	5401.02414877	5.37157534247	9	3.3 uM	library	2.8042157404732	-0.0200085647795881	0.638552040847326
001AL100205B-KI_1_1	8	3	9002	1629.25835351	137.926313214	1641	2257120.14592	8452.68212759	0.00439962356045	4422.61189993	5.48567946374	9	250 nM	18858	-0.792530488475616	-0.0335463018836588	-0.64791281229275
001AL100205B-KI_1_1	8	4	8767	1635.94078947	159.04658681	1650	2178870.38102	8228.67379347	0.00473840578453	4298.01956835	5.31333333333	9	1 uM	Staurophorin	-2.88091223935794	0.0069470468686511	-1.20543880574591
001AL100205B-KI_1_1	8	5	9039	1717.32701422	158.358822582	1731	2219126.27991	8506.99263458	0.00454351798739	4402.84300995	5.22183708839	9	1.1 uM	library	28.2834318074736	0.00110825233411627	-1.35110560998210
001AL100205B-KI_1_1	8	6	7716	1495.47843866	145.954386287	1509	2011070.5517	7274.71836381	0.00429812439769	3759.20701446	5.11332007952	9	0.37 uM	library	-8.42702781496048	-0.00547955912127111	-1.41653930106321
001AL100205B-KI_1_1	8	7	9286	1561.27053172	126.946529237	1572	2197389.85047	8761.84024656	0.00501457959346	4428.12890095	5.90712468193	9	1.1 uM	library	2.41913540232275	0.0222983457016042	0.496190880263173
001AL100205B-KI_1_1	8	8	9988	1531.45320706	124.57826658	1544	2355366.1632	9418.16801515	0.0048221446744	4804.28153508	6.4689119171	9	0.37 uM	library	-6.13252422332543	0.032179813725152	1.83083699632833
001AL100205B-KI_1_1	8	9	8847	1543.15730337	130.386890083	1552	2129000.10246	8361.84934842	0.00439599035636	4286.20930787	5.70038659794	9	1.1 uM	library	-6.13252422332543	-0.0165226658997904	1.04860094550869
001AL100205B-KI_1_1	8	10	9987	1656.81292517	140.367601248	1668	2426439.17743	9426.58535984	0.00477007423866	4829.23456316	5.98741007194	9	0.37 uM	library	1.16962160799224	0.0335174080853602	1.16612951466538
001AL100205B-KI_1_1	8	11	8037	1598.27403846	151.808827925	1610	2072549.90268	7588.09777716	0.00437483366589	3916.2421965	4.99192546584	9	1.1 uM	library	-8.34713562862222	-0.00238989798466255	-0.00367286033622136
001AL100205B-KI_1_1	8	12	10129	1813.22712934	140.137685007	1828	2369202.74118	9571.14004611	0.00454193268483	4883.90094125	5.54102844639	9	0.37 uM	library	7.32451564349239	0.0133841039808609	0.916072459422086
001AL100205B-KI_1_1	8	13	9248	1521.33809167	131.897485661	1535	2274036.5611	8716.19262913	0.00511829578307	4521.27113085	6.02475570033	9	1.1 uM	library	-24.9023944816381	0.0538322959833757	1.26503264320430
001AL100205B-KI_1_1	8	14	8531	1588.01597444	159.377383974	1602	2119291.01929	8035.8869089	0.00502964800125	4155.09133838	5.3252184769	9	0.37 uM	library	-12.9968608735094	0.0361198527920861	0.691846895048393
001AL100205B-KI_1_1	8	15	9065	1846.98039216	172.554820871	1864	2252105.79215	8561.21521737	0.00470495396504	4393.0826451	4.86319742489	9	1.1 uM	library	14.3949741344291	0.0077163480216079	0.419789762910997
001AL100205B-KI_1_1	8	16	8034	1639.57136652	166.819022096	1653	2042930.39219	7584.96396337	0.00455645269351	3914.95511724	4.86025408348	9	0.37 uM	library	-2.21141571784325	0.00951819822891555	0.349246242669666
001AL100205B-KI_1_1	8	17	9498	2007.96557727	183.892103533	2024	2311392.16488	8974.34234263	0.00415902544487	4615.40975689	4.69268774704	9	1.1 uM	library	14.204830730944	-0.0138328291874359	-0.00112766196922837
001AL100205B-KI_1_1	8	18	9014	1641.60303675	150.462916971	1654	2186045.15869	8507.17601263	0.00455539369726	4383.4538443	5.44981862152	9	0.37 uM	library	-15.3696588077560	-0.00222366517558201	1.42942404186386
001AL100205B-KI_1_1	8	19	8488	1905.88599942	163.664372557	1924	2113837.67528	8032.84550344	0.00466143040016	4110.32838673	4.41164241164	9	1.1 uM	library	1.25270948178404	-0.0146007956514813	0.0049749843034704
001AL100205B-KI_1_1	8	20	9238	1946.69516171	173.316395222	1964	2285881.40581	8723.81477002	0.00417959853695	4563.282364	4.70366598778	9	0.37 uM	library	16.3539305434434	-0.0151824554640404	0.259081445477165
001AL100205B-KI_1_1	8	21	7730	1776.8185702	186.672563978	1793	2174442.99174	7263.95282674	0.00413234247089	3978.40690001	4.31121026213	9	1.1 uM	library	-0.794128332202382	-0.00891430618105481	-0.144602890207096
001AL100205B-KI_1_1	8	22	8414	1857.676064	179.641661173	1863	2843806.4419	7744.84846437	0.0033498668455	4817.7994829	4.51637144391	9	0.37 uM	library	6.63584499725652	-0.027330748567526	-0.407525968966655
001AL100205B-KI_1_1	9	3	9417	1444.56395349	133.126320148	1455	2357143.82707	8853.52232078	0.00496142626129	4617.95352061	6.47216494845	9	250 nM	18858	-28.4320312740627	0.00503921388768837	1.00991787716851
001AL100205B-KI_1_1	9	4	9539	1302.47647059	110.491019259	1312	2403765.5778	8955.19979901	0.00447951718379	4840.88773224	7.27057926829	9	0.1 ugml	Interferin	-46.0642367989184	-0.0175499813077425	2.07144069416734
001AL100205B-KI_1_1	9	5	9815	1371.19090909	124.067576813	1381	2494550.73387	9233.21060036	0.00450854601359	4926.788827	7.10716871832	9	10 uM	library	-16.1270367342427	-0.00617739510462553	1.80583413550118
001AL100205B-KI_1_1	9	6	8557	1235.00938967	118.982199116	1243	2204414.68092	8067.41276774	0.00487690963251	4148.89452139	6.88415124698	9	3.3 uM	library	-44.2474884815862	0.0344113213396674	1.54943485913020
001AL100205B-KI_1_1	9	7	8428	1565.48348499	134.165829714	1578	2110158.04916	7976.45623547	0.00514840545693	4086.58198106	5.34093789607	9	10 uM	library	-5.58606166877168	0.0279873660427797	-0.435548485422282
001AL100205B-KI_1_1	9	8	8543	1808.792	171.440870487	1821	2198663.41543	8069.91220737	0.00430209264289	4352.53052103	4.69137836354	9	3.3 uM	library	13.5752803025985	-0.0123915756237967	-1.12120464144132
001AL100205B-KI_1_1	9	9	5835	1638.35751295	152.816825229	1652	1628395.35468	5532.48494629	0.00474668606842	2848.05929199	3.53208232446	9	10 uM	library	-4.52509343419949	0.00583608364197531	-2.55517394847571
001AL100205B-KI_1_1	9	10	9635	1955.72058824	149.581595567	1974	2353781.85233	9071.78788723	0.00493412242573	4743.80792842	4.88095238095	9	3.3 uM	library	23.8430240907926	0.0415294712722798	-0.66668175402898
001AL100205B-KI_1_1	9	11	8910	1771.88607975	159.314820238	1786	2189503.80994	8403.40229508	0.00462905833325	4328.30779613	4.98880179171	9	10 uM	library	1.03220704749042	0.0125535921224581	0.00367286033621988
001AL100205B-KI_1_1	9	12	8769	1945.21238938	192.388200845	1958	2341443.76015	8241.92409463	0.00430274848838	4508.12396264	4.47854954035	9	3.3 uM	library	11.9998063880078	-0.00959834258951974	-0.84339033340463
001AL100205B-KI_1_1	9	13	8397	1995.84090909	177.935116437	2014	2060769.18014	7910.10952622	0.00462682650925	4083.73706432	4.16931479643	9	10 uM	library	15.4623337439083	0.0114579240326323	-1.81694403967452
001AL100205B-KI_1_1	9	14	8115	1910.43119266	194.206489863	1925	2036577.3648	7658.51802845	0.0044020456526	3945.04674987	4.21558441558	9	3.3 uM	library	11.4149955840117	-0.0167184057127997	-1.14626197163012
001AL100205B-KI_1_1	9	15	4970	1602.17983663	159.609890384	1617	1413537.74389	4693.96801595	0.00466502347447	2429.43525667	3.07359307359	9	10 uM	library	-19.4825085604500	4.95635445461481e-05	-2.55238373201982
001AL100205B-KI_1_1	9	16	9659	1928.80803571	185.702662729	1944	2404538.98983	9110.43327333	0.00449823670805	4734.47123026	4.96862139918	9	3.3 uM	library	18.9280567872624	0.000445896801955679	0.542538305113538
001AL100205B-KI_1_1	9	17	9748	2113.26421174	177.880412215	2134	2310822.9573	9200.69120593	0.0044176395892	4754.48328549	4.5679475164	9	10 uM	library	16.8348815051998	0.00144805863955157	-0.196615854748941
001AL100205B-KI_1_1	9	18	8918	2220.38789023	202.041113471	2240	2187760.67339	8410.58754776	0.00452743747744	4424.48127287	3.98125	9	3.3 uM	library	35.9371032586796	-0.00897004576950915	-1.00732125728598
001AL100205B-KI_1_1	9	19	8195	1808.80978261	161.776073665	1828	2002647.85793	7745.35681272	0.00537599723136	3979.07938395	4.48304157549	9	10 uM	library	-17.1832114376346	0.0357269549266931	0.136611009707580
001AL100205B-KI_1_1	9	20	9156	1882.72523693	159.663271925	1899	2240426.67859	8646.2524632	0.00440378542145	4482.55155736	4.8214849921	9	3.3 uM	library	1.08813157792721	-0.00254782345461202	0.468137175685863
001AL100205B-KI_1_1	9	21	8963	1859.17006803	164.206380213	1876	2357074.77243	8452.25582932	0.00430421625958	4570.16478889	4.77771855011	9	10 uM	library	-0.92515151779714	-0.000300727104834665	0.646002046895734
001AL100205B-KI_1_1	9	22	9592	1875.71269091	162.938034995	1884	3090503.1768	8883.90623125	0.00346866517665	5421.90772377	5.09129511677	9	3.3 uM	library	0.164577903856832	-0.0227968214583337	0.563895769932595
001AL100205B-KI_1_1	10	3	9235	1751.42666667	148.567366438	1769	2247642.88906	8683.91724173	0.00479363218621	4493.30793823	5.22046353872	9	250 nM	18858	27.5436301619812	-7.25182282307932e-05	-1.89016075716828
001AL100205B-KI_1_1	10	4	9011	1747.88547486	151.255440164	1764	2201893.19986	8471.63084298	0.00537620836991	4378.2995059	5.10827664399	9	0.1 ugml	Interferin	24.0235804319171	0.0591600850309982	-2.34735227681761
001AL100205B-KI_1_1	10	5	8017	1299.26470588	123.280843649	1309	2158619.61295	7513.88684061	0.00452548355066	4057.77707627	6.12452253629	9	1.1 uM	library	0.375493275789858	0.00291029224394126	-0.645510162531129
001AL100205B-KI_1_1	10	6	8773	1471.6255144	134.446570899	1484	2154462.52328	8246.83032259	0.0051682029676	4242.17076564	5.91172506739	9	0.37 uM	library	4.26304706300997	0.0645874028902862	-0.884864365847232
001AL100205B-KI_1_1	10	7	9551	1342.37704918	113.430079878	1351	2412562.15315	8992.56004641	0.00441774685952	4797.4647637	7.0695780903	9	1.1 uM	library	-4.93414142825142	-0.0203890210026461	1.63503122070930
001AL100205B-KI_1_1	10	8	8603	1111.2971246	101.79843411	1117	2283867.96964	8113.37005876	0.00434362485601	4353.53157462	7.70188003581	9	0.37 uM	library	-34.551772747574	-0.00141341529249257	3.0872828262296
001AL100205B-KI_1_1	10	9	9217	1453.28222997	128.31978803	1465	2282692.06768	8694.08630959	0.00475049798101	4459.99638657	6.29146757679	9	1.1 uM	library	0.217306746840088	0.0139148681527674	1.23449779500278
001AL100205B-KI_1_1	10	10	8325	1231.2032967	109.675713737	1241	2170636.10778	7840.62078338	0.00396479038924	4226.64962215	6.70829975826	9	0.37 uM	library	-27.2496269162564	-0.0251925808008323	1.56852326961280
001AL100205B-KI_1_1	10	11	8148	1507.38074534	169.722408662	1519	2060910.24891	7667.86913377	0.00457426196362	3976.74150744	5.36405529954	9	1.1 uM	library	-2.40635265250862	0.0161274433754869	-0.182946008250783
001AL100205B-KI_1_1	10	12	8802	1423.11338976	130.882822488	1433	2143087.25016	8296.99377982	0.00412705097812	4274.01816239	6.14235868807	9	0.37 uM	library	-17.8223489283408	-0.0153175732814816	1.11906318288749
001AL100205B-KI_1_1	10	13	8609	1490.13736264	139.708354482	1499	2145766.57041	8136.32811997	0.00419697240581	4166.73439646	5.74316210807	9	1.1 uM	library	-13.3372015873104	-0.0137970863465504	-0.00453022025497814
001AL100205B-KI_1_1	10	14	8033	1397.05454545	118.602575596	1407	2032363.05843	7577.68875009	0.00436985304844	3881.99309132	5.70931058991	9	0.37 uM	library	-17.6913257427460	-0.0114071130784616	0.532524615633018
001AL100205B-KI_1_1	10	15	8386	1550.94501916	141.018841447	1566	2067141.93743	7903.91884152	0.00467579541809	4066.67591636	5.35504469987	9	1.1 uM	library	-0.83247658164475	0.00866333174833258	0.440183155639723
001AL100205B-KI_1_1	10	16	8160	1504.10049838	152.555286268	1512	2119234.78908	7702.67571858	0.00439639376873	4024.91568021	5.39682539683	9	0.37 uM	library	-1.38373266737880	0.000403507338961045	0.444231056075769
001AL100205B-KI_1_1	10	17	8878	1700.93782526	154.13876132	1716	2160207.8698	8390.82371754	0.00428074527907	4287.09683006	5.17365967366	9	1.1 uM	library	-2.04523997025965	-0.00128855901288960	0.00112766196922689
001AL100205B-KI_1_1	10	18	8169	1649.38207547	146.190588055	1662	2037338.93889	7729.92515788	0.0046494525011	3961.93947467	4.91516245487	9	0.37 uM	library	0.69506202114293	0.00819443629221045	-0.262200371311972
001AL100205B-KI_1_1	10	19	10099	1886.93969849	148.7059213	1901	2365019.01616	9505.36212942	0.00557591862366	4890.93867564	5.31246712257	9	1.1 uM	library	14.1473083567805	0.058879720176111	0.707467066782101
001AL100205B-KI_1_1	10	20	8693	1885.38888889	182.955714794	1900	2176621.17256	8178.77379768	0.00481144832726	4307.07629027	4.57526315789	9	0.37 uM	library	25.0557874794075	0.0365730203287627	-0.754987571355476
001AL100205B-KI_1_1	10	21	9484	1841.99459855	158.671206469	1855	2436904.90222	8923.8894831	0.00412715874864	4813.49336153	5.11266846361	9	1.1 uM	library	20.7927404163976	-0.00612449442646455	0.392164240371858
001AL100205B-KI_1_1	10	22	9039	1639.80075188	154.164795822	1643	3002697.23544	8338.29154144	0.00373707566635	5084.62653174	5.50152160682	9	0.37 uM	library	-0.615169834804662	0.00562036719652154	0.435605364610312
001AL100205B-KI_1_1	11	3	8997	1720.67379679	146.343232315	1736	2222177.50875	8449.76006974	0.00429005356912	4395.14486569	5.18260368664	9	250 nM	18858	14.4892469143082	-0.0388042787818232	-1.07680019930185
001AL100205B-KI_1_1	11	4	8682	1653.70820377	150.305973589	1665	2190332.46569	8170.73593502	0.00470626668634	4208.55073779	5.21441441441	9	5 uM	Control X	4.2199052823873	0.00764080567185595	-1.29383032861384
001AL100205B-KI_1_1	11	5	7610	1428.99199877	135.898399705	1440	2098741.34326	7149.74403121	0.00480441709275	3799.03264952	5.28472222222	9	10 uM	library	4.09207778424607	0.0243264308773882	-1.16963791159340
001AL100205B-KI_1_1	11	6	7520	1514.43314561	142.80530817	1528	1943487.75656	7060.17666993	0.00429386876214	3706.37236176	4.92146596859	9	3.3 uM	library	-0.917162299163314	-0.00264253432509596	-1.65992952833259
001AL100205B-KI_1_1	11	7	8851	1521.67320261	140.75711356	1534	2200347.36229	8334.55140726	0.00471952638653	4321.46197666	5.76988265971	9	10 uM	library	4.1000670028799	0.00278317724172971	0.343883512044608
001AL100205B-KI_1_1	11	8	8120	1544.53174397	150.817681027	1554	2122173.5575	7640.31837578	0.0044325428069	3986.13657781	5.22522522523	9	3.3 uM	library	0.456983305854892	0.00539715013754263	-0.166815354544237
001AL100205B-KI_1_1	11	9	519	479.61038961	122.779924984	480	82214.4880555	498.594766566	0.00697260250744	168.14066373	1.08125	9	10 uM	library	-110.190499085192	0.184693097966675	-6.57867728655371
001AL100205B-KI_1_1	11	10	385	541.445859873	101.190033897	539	74980.520682	362.995101699	0.00849998974823	139.480636198	0.714285714286	9	3.3 uM	library	-108.717287169115	0.323381985040203	-7.55187929273354
001AL100205B-KI_1_1	11	11	7640	1741.46468066	166.989417639	1753	1991602.07412	7184.79176069	0.00436569654341	3825.93971654	4.35824301198	9	10 uM	library	11.8432177027848	7.19106818921393e-05	-0.983951011769142
001AL100205B-KI_1_1	11	12	9679	1852.73076923	154.611739382	1868	2299111.28941	9131.48589328	0.00420071155135	4709.30148726	5.18147751606	9	3.3 uM	library	16.9818831280622	-0.00967976817546994	0.3929949664671
001AL100205B-KI_1_1	11	13	9686	1723.98256768	145.757745908	1737	2254543.42114	9183.41949527	0.00425971406017	4603.60066768	5.57628094416	9	10 uM	library	1.32141676203495	-0.00899856536375601	0.593646662393209
001AL100205B-KI_1_1	11	14	7935	1681.84573003	163.354844392	1692	1892650.71296	7511.04614231	0.00457055300754	3819.62280818	4.68971631206	9	3.3 uM	library	1.77360653670954	0.00399559099359215	-0.291466197596624
001AL100205B-KI_1_1	11	15	8109	1738.36744186	150.327355334	1754	2007362.31724	7657.40499778	0.00459660122164	3928.60903181	4.62314709236	9	10 uM	library	8.71304184205148	0.00255193504436204	0.0960171557973796
001AL100205B-KI_1_1	11	16	7372	1636.02840884	148.994624717	1651	1864610.58087	6959.81128137	0.00413016103824	3619.69668463	4.46517262265	9	3.3 uM	library	3.15094782918128	-0.0200846306814875	-0.233089600917485
001AL100205B-KI_1_1	11	17	7629	1453.15360502	139.173259622	1462	1980008.78562	7185.45490192	0.00413887468809	3786.95620632	5.21819425445	9	0.1 ul	Interferin	-37.6995248893018	-0.0122175849579802	0.951906888356497
